id,molecule_name,atom_index_0,atom_index_1,type,scalar_coupling_constant
1201153,dsgdb9nsd_039849,14,2,3JHC,1.1234
1201154,dsgdb9nsd_039849,14,3,3JHC,1.40238
1201155,dsgdb9nsd_039849,14,4,3JHN,0.555195
1201156,dsgdb9nsd_039849,14,5,2JHC,13.6305
1201157,dsgdb9nsd_039849,14,6,1JHC,119.57600000000001
1201158,dsgdb9nsd_039849,14,8,2JHC,0.632063
1201159,dsgdb9nsd_039849,14,15,3JHH,1.16967
1201160,dsgdb9nsd_039849,15,0,3JHC,0.004222
1201161,dsgdb9nsd_039849,15,2,2JHC,5.72813
1201162,dsgdb9nsd_039849,15,3,3JHC,4.14314
1201163,dsgdb9nsd_039849,15,5,3JHC,1.2481200000000001
1201164,dsgdb9nsd_039849,15,6,2JHC,0.630113
1201165,dsgdb9nsd_039849,15,8,1JHC,124.54
1204855,dsgdb9nsd_039930,9,0,1JHC,112.65700000000001
1204856,dsgdb9nsd_039930,9,2,2JHC,-0.620289
1204857,dsgdb9nsd_039930,9,3,3JHC,1.8709099999999999
1204858,dsgdb9nsd_039930,9,8,3JHC,-0.09774400000000001
1204859,dsgdb9nsd_039930,9,10,2JHH,6.17464
1204860,dsgdb9nsd_039930,10,0,1JHC,112.516
1204861,dsgdb9nsd_039930,10,2,2JHC,-0.5801930000000001
1204862,dsgdb9nsd_039930,10,3,3JHC,0.631012
1204863,dsgdb9nsd_039930,10,8,3JHC,1.0751600000000001
1204864,dsgdb9nsd_039930,11,0,3JHC,1.38332
1204865,dsgdb9nsd_039930,11,2,2JHC,4.46248
1204866,dsgdb9nsd_039930,11,3,1JHC,125.26299999999999
1204867,dsgdb9nsd_039930,11,4,2JHC,2.4416900000000004
1204868,dsgdb9nsd_039930,11,5,3JHC,10.9043
1204869,dsgdb9nsd_039930,11,8,3JHC,4.62505
1204870,dsgdb9nsd_039930,11,12,3JHH,3.11423
1204871,dsgdb9nsd_039930,12,2,3JHC,11.9731
1204872,dsgdb9nsd_039930,12,3,2JHC,2.69368
1204873,dsgdb9nsd_039930,12,4,1JHC,122.868
1204874,dsgdb9nsd_039930,12,5,2JHC,6.912939999999999
1204875,dsgdb9nsd_039930,12,8,3JHC,3.3225800000000003
1204876,dsgdb9nsd_039930,12,13,3JHH,1.76352
1204877,dsgdb9nsd_039930,13,2,3JHC,2.41437
1204878,dsgdb9nsd_039930,13,3,3JHC,4.96283
1204879,dsgdb9nsd_039930,13,4,2JHC,1.75561
1204880,dsgdb9nsd_039930,13,5,1JHC,90.4474
1204881,dsgdb9nsd_039930,13,7,3JHC,3.21123
1204882,dsgdb9nsd_039930,13,8,2JHC,1.13324
1204883,dsgdb9nsd_039930,13,16,3JHH,4.3026
1204884,dsgdb9nsd_039930,14,2,3JHC,5.25525
1204885,dsgdb9nsd_039930,14,5,3JHC,2.64617
1204886,dsgdb9nsd_039930,14,7,1JHC,89.7402
1204887,dsgdb9nsd_039930,14,8,2JHC,-0.153773
1204888,dsgdb9nsd_039930,14,15,2JHH,-4.96265
1204889,dsgdb9nsd_039930,14,16,3JHH,6.91935
1204890,dsgdb9nsd_039930,15,2,3JHC,5.95493
1204891,dsgdb9nsd_039930,15,5,3JHC,1.75898
1204892,dsgdb9nsd_039930,15,7,1JHC,90.0373
1204893,dsgdb9nsd_039930,15,8,2JHC,-0.296781
1204894,dsgdb9nsd_039930,15,16,3JHH,4.0376
1204895,dsgdb9nsd_039930,16,0,3JHC,0.208506
1204896,dsgdb9nsd_039930,16,2,2JHC,-2.72828
1204897,dsgdb9nsd_039930,16,3,3JHC,2.4615099999999996
1204898,dsgdb9nsd_039930,16,4,3JHC,4.4374199999999995
1204899,dsgdb9nsd_039930,16,5,2JHC,-0.196512
1204900,dsgdb9nsd_039930,16,7,2JHC,-1.56449
1204901,dsgdb9nsd_039930,16,8,1JHC,84.5048
1206989,dsgdb9nsd_039974,9,0,1JHC,104.029
1206990,dsgdb9nsd_039974,9,1,2JHC,-0.8543059999999999
1206991,dsgdb9nsd_039974,9,2,2JHC,-0.670452
1206992,dsgdb9nsd_039974,9,3,3JHC,3.90213
1206993,dsgdb9nsd_039974,9,7,3JHC,1.78237
1206994,dsgdb9nsd_039974,9,10,2JHH,-3.81889
1206995,dsgdb9nsd_039974,9,11,3JHH,4.09814
1206996,dsgdb9nsd_039974,9,12,3JHH,7.643560000000001
1206997,dsgdb9nsd_039974,10,0,1JHC,106.41799999999999
1206998,dsgdb9nsd_039974,10,1,2JHC,-1.44607
1206999,dsgdb9nsd_039974,10,2,2JHC,-0.678301
1207000,dsgdb9nsd_039974,10,3,3JHC,1.8240900000000002
1207001,dsgdb9nsd_039974,10,7,3JHC,5.26219
1207002,dsgdb9nsd_039974,10,11,3JHH,8.15979
1207003,dsgdb9nsd_039974,10,12,3JHH,4.15744
1207004,dsgdb9nsd_039974,11,0,2JHC,-1.42632
1207005,dsgdb9nsd_039974,11,1,1JHC,104.883
1207006,dsgdb9nsd_039974,11,2,2JHC,-0.394875
1207007,dsgdb9nsd_039974,11,3,3JHC,1.89093
1207008,dsgdb9nsd_039974,11,7,3JHC,4.9952
1207009,dsgdb9nsd_039974,11,12,2JHH,-3.43194
1207010,dsgdb9nsd_039974,12,0,2JHC,-0.961463
1207011,dsgdb9nsd_039974,12,1,1JHC,102.85700000000001
1207012,dsgdb9nsd_039974,12,2,2JHC,-0.406342
1207013,dsgdb9nsd_039974,12,3,3JHC,5.49097
1207014,dsgdb9nsd_039974,12,7,3JHC,2.75743
1207015,dsgdb9nsd_039974,13,0,3JHC,0.328883
1207016,dsgdb9nsd_039974,13,1,3JHC,6.848339999999999
1207017,dsgdb9nsd_039974,13,2,2JHC,-3.2181
1207018,dsgdb9nsd_039974,13,3,1JHC,83.57600000000001
1207019,dsgdb9nsd_039974,13,4,2JHC,-0.465132
1207020,dsgdb9nsd_039974,13,5,3JHC,5.91554
1207021,dsgdb9nsd_039974,13,7,3JHC,2.2468
1207022,dsgdb9nsd_039974,13,8,3JHC,-0.202286
1207023,dsgdb9nsd_039974,13,14,2JHH,-10.3955
1207024,dsgdb9nsd_039974,13,15,3JHH,3.7092699999999996
1207025,dsgdb9nsd_039974,14,0,3JHC,3.52515
1207026,dsgdb9nsd_039974,14,1,3JHC,4.15604
1207027,dsgdb9nsd_039974,14,2,2JHC,-0.670643
1207028,dsgdb9nsd_039974,14,3,1JHC,86.1249
1207029,dsgdb9nsd_039974,14,4,2JHC,-1.92965
1207030,dsgdb9nsd_039974,14,5,3JHC,4.03559
1207031,dsgdb9nsd_039974,14,7,3JHC,0.22558000000000003
1207032,dsgdb9nsd_039974,14,8,3JHC,4.71055
1207033,dsgdb9nsd_039974,14,15,3JHH,0.034061
1207034,dsgdb9nsd_039974,15,2,3JHC,5.65813
1207035,dsgdb9nsd_039974,15,3,2JHC,3.22075
1207036,dsgdb9nsd_039974,15,4,1JHC,101.682
1207037,dsgdb9nsd_039974,15,5,2JHC,5.19581
1207038,dsgdb9nsd_039974,15,7,3JHC,3.13262
1207039,dsgdb9nsd_039974,15,8,2JHC,1.2800200000000002
1207040,dsgdb9nsd_039974,15,16,3JHH,2.02021
1207041,dsgdb9nsd_039974,15,18,3JHH,4.20598
1207042,dsgdb9nsd_039974,16,3,3JHC,-0.442958
1207043,dsgdb9nsd_039974,16,4,2JHC,4.94656
1207044,dsgdb9nsd_039974,16,5,1JHC,126.037
1207045,dsgdb9nsd_039974,16,7,3JHC,2.5627
1207046,dsgdb9nsd_039974,16,8,2JHC,-0.716968
1207047,dsgdb9nsd_039974,16,18,3JHH,2.69829
1207048,dsgdb9nsd_039974,17,0,3JHC,0.958225
1207049,dsgdb9nsd_039974,17,1,3JHC,0.8650559999999999
1207050,dsgdb9nsd_039974,17,2,2JHC,2.5152799999999997
1207051,dsgdb9nsd_039974,17,3,3JHC,4.417330000000001
1207052,dsgdb9nsd_039974,17,4,3JHC,1.9985099999999998
1207053,dsgdb9nsd_039974,17,5,3JHC,1.24356
1207054,dsgdb9nsd_039974,17,7,1JHC,91.133
1207055,dsgdb9nsd_039974,17,8,2JHC,1.2049
1207056,dsgdb9nsd_039974,17,18,3JHH,1.6782400000000002
1207057,dsgdb9nsd_039974,18,2,3JHC,1.5582
1207058,dsgdb9nsd_039974,18,3,3JHC,0.313023
1207059,dsgdb9nsd_039974,18,4,2JHC,0.3758
1207060,dsgdb9nsd_039974,18,5,2JHC,-1.9819799999999999
1207061,dsgdb9nsd_039974,18,7,2JHC,4.25908
1207062,dsgdb9nsd_039974,18,8,1JHC,115.45
1210742,dsgdb9nsd_040050,9,0,1JHC,103.448
1210743,dsgdb9nsd_040050,9,1,2JHC,-0.957457
1210744,dsgdb9nsd_040050,9,2,2JHC,-0.8147939999999999
1210745,dsgdb9nsd_040050,9,3,3JHC,4.58751
1210746,dsgdb9nsd_040050,9,7,3JHC,1.70745
1210747,dsgdb9nsd_040050,9,10,2JHH,-3.55815
1210748,dsgdb9nsd_040050,9,11,3JHH,3.9559699999999998
1210749,dsgdb9nsd_040050,9,12,3JHH,7.627089999999999
1210750,dsgdb9nsd_040050,10,0,1JHC,107.06
1210751,dsgdb9nsd_040050,10,1,2JHC,-1.32371
1210752,dsgdb9nsd_040050,10,2,2JHC,-0.821508
1210753,dsgdb9nsd_040050,10,3,3JHC,2.2179
1210754,dsgdb9nsd_040050,10,7,3JHC,5.16527
1210755,dsgdb9nsd_040050,10,11,3JHH,8.09497
1210756,dsgdb9nsd_040050,10,12,3JHH,4.24426
1210757,dsgdb9nsd_040050,11,0,2JHC,-1.45574
1210758,dsgdb9nsd_040050,11,1,1JHC,105.111
1210759,dsgdb9nsd_040050,11,2,2JHC,-0.464258
1210760,dsgdb9nsd_040050,11,3,3JHC,1.9110900000000002
1210761,dsgdb9nsd_040050,11,7,3JHC,4.79488
1210762,dsgdb9nsd_040050,11,12,2JHH,-3.3118800000000004
1210763,dsgdb9nsd_040050,12,0,2JHC,-0.9733069999999999
1210764,dsgdb9nsd_040050,12,1,1JHC,102.322
1210765,dsgdb9nsd_040050,12,2,2JHC,-0.6151340000000001
1210766,dsgdb9nsd_040050,12,3,3JHC,5.22846
1210767,dsgdb9nsd_040050,12,7,3JHC,3.16304
1210768,dsgdb9nsd_040050,13,0,3JHC,2.32742
1210769,dsgdb9nsd_040050,13,1,3JHC,6.613010000000001
1210770,dsgdb9nsd_040050,13,2,2JHC,-3.08175
1210771,dsgdb9nsd_040050,13,3,1JHC,80.5763
1210772,dsgdb9nsd_040050,13,4,2JHC,-0.24680100000000002
1210773,dsgdb9nsd_040050,13,5,3JHC,6.733569999999999
1210774,dsgdb9nsd_040050,13,7,3JHC,0.373314
1210775,dsgdb9nsd_040050,13,8,3JHC,0.478256
1210776,dsgdb9nsd_040050,13,14,2JHH,-10.0436
1210777,dsgdb9nsd_040050,13,15,3JHH,3.44127
1210778,dsgdb9nsd_040050,14,0,3JHC,5.31657
1210779,dsgdb9nsd_040050,14,1,3JHC,2.0192900000000003
1210780,dsgdb9nsd_040050,14,2,2JHC,-1.0495299999999999
1210781,dsgdb9nsd_040050,14,3,1JHC,85.6985
1210782,dsgdb9nsd_040050,14,4,2JHC,-0.35075300000000004
1210783,dsgdb9nsd_040050,14,5,3JHC,4.6479
1210784,dsgdb9nsd_040050,14,7,3JHC,2.0945099999999996
1210785,dsgdb9nsd_040050,14,8,3JHC,5.68007
1210786,dsgdb9nsd_040050,14,15,3JHH,0.5942810000000001
1210787,dsgdb9nsd_040050,15,2,3JHC,6.48453
1210788,dsgdb9nsd_040050,15,3,2JHC,0.8828229999999999
1210789,dsgdb9nsd_040050,15,4,1JHC,77.8167
1210790,dsgdb9nsd_040050,15,5,2JHC,4.33285
1210791,dsgdb9nsd_040050,15,7,3JHC,3.91874
1210792,dsgdb9nsd_040050,15,8,2JHC,0.932091
1210793,dsgdb9nsd_040050,15,16,3JHH,2.59452
1210794,dsgdb9nsd_040050,15,17,3JHH,0.081447
1210795,dsgdb9nsd_040050,15,19,3JHH,1.51738
1210796,dsgdb9nsd_040050,15,20,3JHH,1.50322
1210797,dsgdb9nsd_040050,16,3,3JHC,6.23042
1210798,dsgdb9nsd_040050,16,4,2JHC,1.2576
1210799,dsgdb9nsd_040050,16,5,1JHC,82.3532
1210800,dsgdb9nsd_040050,16,7,3JHC,0.794075
1210801,dsgdb9nsd_040050,16,8,3JHC,0.345975
1210802,dsgdb9nsd_040050,16,17,2JHH,-5.51429
1210803,dsgdb9nsd_040050,17,3,3JHC,5.57532
1210804,dsgdb9nsd_040050,17,4,2JHC,1.48101
1210805,dsgdb9nsd_040050,17,5,1JHC,89.4257
1210806,dsgdb9nsd_040050,17,7,3JHC,2.5175400000000003
1210807,dsgdb9nsd_040050,17,8,3JHC,2.77985
1210808,dsgdb9nsd_040050,18,0,3JHC,0.478145
1210809,dsgdb9nsd_040050,18,1,3JHC,1.57303
1210810,dsgdb9nsd_040050,18,2,2JHC,2.43261
1210811,dsgdb9nsd_040050,18,3,3JHC,3.9657400000000003
1210812,dsgdb9nsd_040050,18,4,3JHC,4.80132
1210813,dsgdb9nsd_040050,18,5,3JHC,6.62161
1210814,dsgdb9nsd_040050,18,7,1JHC,89.9763
1210815,dsgdb9nsd_040050,18,8,2JHC,2.93008
1210816,dsgdb9nsd_040050,18,19,3JHH,0.544185
1210817,dsgdb9nsd_040050,18,20,3JHH,2.02673
1210818,dsgdb9nsd_040050,19,2,3JHC,1.04559
1210819,dsgdb9nsd_040050,19,3,3JHC,1.9143400000000002
1210820,dsgdb9nsd_040050,19,4,2JHC,0.177723
1210821,dsgdb9nsd_040050,19,5,3JHC,5.46579
1210822,dsgdb9nsd_040050,19,7,2JHC,3.70773
1210823,dsgdb9nsd_040050,19,8,1JHC,84.0972
1210824,dsgdb9nsd_040050,19,20,2JHH,-7.437589999999999
1210825,dsgdb9nsd_040050,20,2,3JHC,6.37265
1210826,dsgdb9nsd_040050,20,3,3JHC,5.32749
1210827,dsgdb9nsd_040050,20,4,2JHC,0.6464340000000001
1210828,dsgdb9nsd_040050,20,5,3JHC,1.8345200000000002
1210829,dsgdb9nsd_040050,20,7,2JHC,-1.36735
1210830,dsgdb9nsd_040050,20,8,1JHC,83.2242
1219009,dsgdb9nsd_040225,9,0,1JHC,106.68299999999999
1219010,dsgdb9nsd_040225,9,1,2JHC,-1.40268
1219011,dsgdb9nsd_040225,9,2,2JHC,-2.4586
1219012,dsgdb9nsd_040225,9,6,3JHC,1.5546200000000001
1219013,dsgdb9nsd_040225,9,10,2JHH,-4.20483
1219014,dsgdb9nsd_040225,9,11,3JHH,5.44071
1219015,dsgdb9nsd_040225,9,12,3JHH,9.59897
1219016,dsgdb9nsd_040225,10,0,1JHC,102.154
1219017,dsgdb9nsd_040225,10,1,2JHC,-1.86338
1219018,dsgdb9nsd_040225,10,2,2JHC,1.1881899999999999
1219019,dsgdb9nsd_040225,10,6,3JHC,4.14211
1219020,dsgdb9nsd_040225,10,11,3JHH,9.46594
1219021,dsgdb9nsd_040225,10,12,3JHH,5.2485
1219022,dsgdb9nsd_040225,11,0,2JHC,-1.8224200000000002
1219023,dsgdb9nsd_040225,11,1,1JHC,102.978
1219024,dsgdb9nsd_040225,11,2,2JHC,1.3051700000000002
1219025,dsgdb9nsd_040225,11,6,3JHC,3.93019
1219026,dsgdb9nsd_040225,11,12,2JHH,-4.8359
1219027,dsgdb9nsd_040225,12,0,2JHC,-1.4978200000000002
1219028,dsgdb9nsd_040225,12,1,1JHC,106.522
1219029,dsgdb9nsd_040225,12,2,2JHC,-2.53538
1219030,dsgdb9nsd_040225,12,6,3JHC,1.6532799999999999
1219031,dsgdb9nsd_040225,13,2,3JHC,-0.380758
1219032,dsgdb9nsd_040225,13,4,1JHC,101.258
1219033,dsgdb9nsd_040225,13,6,3JHC,0.076801
1219034,dsgdb9nsd_040225,13,14,2JHH,1.8140599999999998
1219035,dsgdb9nsd_040225,14,2,3JHC,5.13641
1219036,dsgdb9nsd_040225,14,4,1JHC,90.6331
1219037,dsgdb9nsd_040225,14,6,3JHC,6.51992
1219038,dsgdb9nsd_040225,15,2,3JHC,1.5679299999999998
1219039,dsgdb9nsd_040225,15,6,2JHC,-2.86679
1219040,dsgdb9nsd_040225,15,7,1JHC,107.37100000000001
1219041,dsgdb9nsd_040225,15,8,2JHC,-1.53221
1219042,dsgdb9nsd_040225,15,16,2JHH,-5.06888
1219043,dsgdb9nsd_040225,15,17,3JHH,5.21023
1219044,dsgdb9nsd_040225,15,18,3JHH,9.64654
1219045,dsgdb9nsd_040225,16,2,3JHC,3.9086199999999995
1219046,dsgdb9nsd_040225,16,6,2JHC,1.05027
1219047,dsgdb9nsd_040225,16,7,1JHC,104.75399999999999
1219048,dsgdb9nsd_040225,16,8,2JHC,-1.54155
1219049,dsgdb9nsd_040225,16,17,3JHH,9.10982
1219050,dsgdb9nsd_040225,16,18,3JHH,5.333419999999999
1219051,dsgdb9nsd_040225,17,2,3JHC,3.49244
1219052,dsgdb9nsd_040225,17,6,2JHC,0.844406
1219053,dsgdb9nsd_040225,17,7,2JHC,-1.62526
1219054,dsgdb9nsd_040225,17,8,1JHC,102.535
1219055,dsgdb9nsd_040225,17,18,2JHH,-3.68937
1219056,dsgdb9nsd_040225,18,2,3JHC,1.26201
1219057,dsgdb9nsd_040225,18,6,2JHC,-1.92505
1219058,dsgdb9nsd_040225,18,7,2JHC,-1.55613
1219059,dsgdb9nsd_040225,18,8,1JHC,106.70200000000001
1237159,dsgdb9nsd_040639,9,0,1JHC,113.059
1237160,dsgdb9nsd_040639,9,2,2JHC,-1.2351
1237161,dsgdb9nsd_040639,9,3,3JHC,2.10177
1237162,dsgdb9nsd_040639,9,10,2JHH,6.59294
1237163,dsgdb9nsd_040639,9,11,3JHH,0.674367
1237164,dsgdb9nsd_040639,10,0,1JHC,110.413
1237165,dsgdb9nsd_040639,10,2,2JHC,0.43227299999999996
1237166,dsgdb9nsd_040639,10,3,3JHC,0.563278
1237167,dsgdb9nsd_040639,10,11,3JHH,2.33454
1237168,dsgdb9nsd_040639,11,0,2JHC,-0.0612
1237169,dsgdb9nsd_040639,11,2,1JHC,110.016
1237170,dsgdb9nsd_040639,11,3,2JHC,5.78009
1237171,dsgdb9nsd_040639,11,4,3JHC,-0.091159
1237172,dsgdb9nsd_040639,11,8,3JHC,1.35637
1237173,dsgdb9nsd_040639,11,12,3JHH,7.366169999999999
1237174,dsgdb9nsd_040639,12,0,3JHC,2.10888
1237175,dsgdb9nsd_040639,12,2,2JHC,-1.35907
1237176,dsgdb9nsd_040639,12,3,1JHC,100.45200000000001
1237177,dsgdb9nsd_040639,12,4,2JHC,0.584642
1237178,dsgdb9nsd_040639,12,5,3JHC,2.28443
1237179,dsgdb9nsd_040639,12,7,3JHC,2.26294
1237180,dsgdb9nsd_040639,12,8,2JHC,0.372265
1237181,dsgdb9nsd_040639,12,13,3JHH,7.0136899999999995
1237182,dsgdb9nsd_040639,12,18,3JHH,6.26757
1237183,dsgdb9nsd_040639,13,2,3JHC,2.29762
1237184,dsgdb9nsd_040639,13,3,2JHC,0.8448889999999999
1237185,dsgdb9nsd_040639,13,4,1JHC,103.613
1237186,dsgdb9nsd_040639,13,5,2JHC,3.62111
1237187,dsgdb9nsd_040639,13,6,3JHC,5.25115
1237188,dsgdb9nsd_040639,13,7,3JHC,2.42518
1237189,dsgdb9nsd_040639,13,8,2JHC,0.588411
1237190,dsgdb9nsd_040639,13,14,3JHH,6.52684
1237191,dsgdb9nsd_040639,13,15,3JHH,0.590662
1237192,dsgdb9nsd_040639,13,18,3JHH,4.6905
1237193,dsgdb9nsd_040639,14,3,3JHC,3.4887
1237194,dsgdb9nsd_040639,14,4,2JHC,-2.02189
1237195,dsgdb9nsd_040639,14,5,1JHC,82.6304
1237196,dsgdb9nsd_040639,14,6,2JHC,-5.02359
1237197,dsgdb9nsd_040639,14,7,3JHC,5.53552
1237198,dsgdb9nsd_040639,14,8,3JHC,-1.62402
1237199,dsgdb9nsd_040639,14,15,2JHH,-16.6671
1237200,dsgdb9nsd_040639,14,16,3JHH,2.1975700000000002
1237201,dsgdb9nsd_040639,15,3,3JHC,2.21712
1237202,dsgdb9nsd_040639,15,4,2JHC,-0.025259999999999998
1237203,dsgdb9nsd_040639,15,5,1JHC,85.4919
1237204,dsgdb9nsd_040639,15,6,2JHC,-3.21476
1237205,dsgdb9nsd_040639,15,7,3JHC,5.94857
1237206,dsgdb9nsd_040639,15,8,3JHC,2.34389
1237207,dsgdb9nsd_040639,15,16,3JHH,2.1447700000000003
1237208,dsgdb9nsd_040639,16,4,3JHC,5.6333
1237209,dsgdb9nsd_040639,16,5,2JHC,8.938180000000001
1237210,dsgdb9nsd_040639,16,6,1JHC,117.80799999999999
1237211,dsgdb9nsd_040639,16,7,2JHC,4.3268699999999995
1237212,dsgdb9nsd_040639,16,8,3JHC,9.546339999999999
1237213,dsgdb9nsd_040639,16,17,3JHH,3.12385
1237214,dsgdb9nsd_040639,17,3,3JHC,0.565958
1237215,dsgdb9nsd_040639,17,4,3JHC,3.62701
1237216,dsgdb9nsd_040639,17,5,3JHC,9.44549
1237217,dsgdb9nsd_040639,17,6,2JHC,3.7628199999999996
1237218,dsgdb9nsd_040639,17,7,1JHC,116.495
1237219,dsgdb9nsd_040639,17,8,2JHC,11.3759
1237220,dsgdb9nsd_040639,17,18,3JHH,1.44533
1237221,dsgdb9nsd_040639,18,2,3JHC,0.6863060000000001
1237222,dsgdb9nsd_040639,18,3,2JHC,0.075262
1237223,dsgdb9nsd_040639,18,4,2JHC,0.58132
1237224,dsgdb9nsd_040639,18,5,3JHC,1.66665
1237225,dsgdb9nsd_040639,18,6,3JHC,5.83261
1237226,dsgdb9nsd_040639,18,7,2JHC,2.35038
1237227,dsgdb9nsd_040639,18,8,1JHC,107.589
1239983,dsgdb9nsd_040701,9,0,1JHC,113.988
1239984,dsgdb9nsd_040701,9,1,2JHN,5.5965300000000004
1239985,dsgdb9nsd_040701,9,2,2JHC,-1.01482
1239986,dsgdb9nsd_040701,9,3,3JHC,3.3845099999999997
1239987,dsgdb9nsd_040701,9,10,2JHH,1.5198
1239988,dsgdb9nsd_040701,9,11,3JHH,6.04815
1239989,dsgdb9nsd_040701,9,12,3JHH,1.58194
1239990,dsgdb9nsd_040701,10,0,1JHC,107.02600000000001
1239991,dsgdb9nsd_040701,10,1,2JHN,0.08168099999999999
1239992,dsgdb9nsd_040701,10,2,2JHC,0.391822
1239993,dsgdb9nsd_040701,10,3,3JHC,1.3702
1239994,dsgdb9nsd_040701,10,11,3JHH,9.33462
1239995,dsgdb9nsd_040701,10,12,3JHH,4.6615400000000005
1239996,dsgdb9nsd_040701,11,0,2JHC,-1.19121
1239997,dsgdb9nsd_040701,11,1,1JHN,33.5366
1239998,dsgdb9nsd_040701,11,2,2JHC,0.496094
1239999,dsgdb9nsd_040701,11,3,3JHC,5.97237
1240000,dsgdb9nsd_040701,11,12,3JHH,8.94439
1240001,dsgdb9nsd_040701,12,0,2JHC,-0.285521
1240002,dsgdb9nsd_040701,12,1,2JHN,0.096242
1240003,dsgdb9nsd_040701,12,2,1JHC,111.911
1240004,dsgdb9nsd_040701,12,3,2JHC,2.50615
1240005,dsgdb9nsd_040701,12,4,3JHN,0.22077199999999997
1240006,dsgdb9nsd_040701,12,5,3JHC,0.8283510000000001
1240007,dsgdb9nsd_040701,12,13,3JHH,7.30237
1240008,dsgdb9nsd_040701,13,0,3JHC,2.52222
1240009,dsgdb9nsd_040701,13,1,3JHN,0.21323000000000003
1240010,dsgdb9nsd_040701,13,2,2JHC,1.72848
1240011,dsgdb9nsd_040701,13,3,1JHC,105.09
1240012,dsgdb9nsd_040701,13,4,2JHN,0.057177
1240013,dsgdb9nsd_040701,13,5,2JHC,0.22241100000000003
1240014,dsgdb9nsd_040701,13,6,3JHC,1.44175
1240015,dsgdb9nsd_040701,13,14,3JHH,9.191939999999999
1240016,dsgdb9nsd_040701,13,15,3JHH,4.64455
1240017,dsgdb9nsd_040701,14,2,3JHC,5.4074800000000005
1240018,dsgdb9nsd_040701,14,3,2JHC,0.015424
1240019,dsgdb9nsd_040701,14,4,1JHN,33.7359
1240020,dsgdb9nsd_040701,14,5,2JHC,0.320885
1240021,dsgdb9nsd_040701,14,6,3JHC,4.36235
1240022,dsgdb9nsd_040701,14,15,3JHH,9.27704
1240023,dsgdb9nsd_040701,15,2,3JHC,0.657474
1240024,dsgdb9nsd_040701,15,3,2JHC,-0.354271
1240025,dsgdb9nsd_040701,15,4,2JHN,0.20304
1240026,dsgdb9nsd_040701,15,5,1JHC,99.7981
1240027,dsgdb9nsd_040701,15,6,2JHC,10.5397
1240028,dsgdb9nsd_040701,15,7,3JHC,-0.099031
1240029,dsgdb9nsd_040701,15,16,3JHH,0.9977219999999999
1240030,dsgdb9nsd_040701,16,3,3JHC,-0.184919
1240031,dsgdb9nsd_040701,16,4,3JHN,2.07393
1240032,dsgdb9nsd_040701,16,5,2JHC,12.4364
1240033,dsgdb9nsd_040701,16,6,1JHC,106.162
1240034,dsgdb9nsd_040701,16,7,2JHC,-0.551671
1240035,dsgdb9nsd_040701,16,17,3JHH,2.1317
1240036,dsgdb9nsd_040701,16,18,3JHH,0.437837
1240037,dsgdb9nsd_040701,17,5,3JHC,0.967874
1240038,dsgdb9nsd_040701,17,6,2JHC,0.616875
1240039,dsgdb9nsd_040701,17,7,1JHC,110.007
1240040,dsgdb9nsd_040701,17,18,2JHH,8.19847
1240041,dsgdb9nsd_040701,18,5,3JHC,1.97839
1240042,dsgdb9nsd_040701,18,6,2JHC,-1.2887
1240043,dsgdb9nsd_040701,18,7,1JHC,117.124
1241303,dsgdb9nsd_040729,9,0,1JHC,107.339
1241304,dsgdb9nsd_040729,9,1,2JHC,-1.0342200000000001
1241305,dsgdb9nsd_040729,9,2,2JHC,-1.02817
1241306,dsgdb9nsd_040729,9,3,3JHC,5.61356
1241307,dsgdb9nsd_040729,9,10,2JHH,-3.3460300000000003
1241308,dsgdb9nsd_040729,9,11,3JHH,3.6841
1241309,dsgdb9nsd_040729,9,12,3JHH,7.71295
1241310,dsgdb9nsd_040729,9,13,3JHH,3.56045
1241311,dsgdb9nsd_040729,10,0,1JHC,103.535
1241312,dsgdb9nsd_040729,10,1,2JHC,-1.2158799999999998
1241313,dsgdb9nsd_040729,10,2,2JHC,0.284596
1241314,dsgdb9nsd_040729,10,3,3JHC,2.72395
1241315,dsgdb9nsd_040729,10,11,3JHH,7.45137
1241316,dsgdb9nsd_040729,10,12,3JHH,3.68411
1241317,dsgdb9nsd_040729,10,13,3JHH,6.7789
1241318,dsgdb9nsd_040729,11,0,2JHC,-1.2158799999999998
1241319,dsgdb9nsd_040729,11,1,1JHC,103.535
1241320,dsgdb9nsd_040729,11,2,2JHC,0.284597
1241321,dsgdb9nsd_040729,11,3,3JHC,2.72395
1241322,dsgdb9nsd_040729,11,12,2JHH,-3.3460300000000003
1241323,dsgdb9nsd_040729,11,13,3JHH,6.77889
1241324,dsgdb9nsd_040729,12,0,2JHC,-1.0342200000000001
1241325,dsgdb9nsd_040729,12,1,1JHC,107.339
1241326,dsgdb9nsd_040729,12,2,2JHC,-1.02817
1241327,dsgdb9nsd_040729,12,3,3JHC,5.61356
1241328,dsgdb9nsd_040729,12,13,3JHH,3.56045
1241329,dsgdb9nsd_040729,13,0,2JHC,-0.11342100000000001
1241330,dsgdb9nsd_040729,13,1,2JHC,-0.11342
1241331,dsgdb9nsd_040729,13,2,1JHC,101.639
1241332,dsgdb9nsd_040729,13,3,2JHC,2.14955
1241333,dsgdb9nsd_040729,13,4,3JHC,1.38052
1241334,dsgdb9nsd_040729,13,8,3JHC,1.3805399999999999
